03/06/2025 11:13:45 Training is starting...
03/06/2025 11:21:34 Epoch 4 train_e_pbe0_d3_rmse: 0.02541978
03/06/2025 11:21:34 Epoch 4 train_f_pbe0_d3_rmse: 0.13523263
03/06/2025 11:21:34 Epoch 4 lr-Adam: 0.01000000
03/06/2025 11:21:34 Epoch 4 val_e_pbe0_d3_rmse: 0.00991933
03/06/2025 11:21:34 Epoch 4 val_f_pbe0_d3_rmse: 0.22350633
03/06/2025 11:23:09 Epoch 5 val_loss: 15.05447865
03/06/2025 11:23:09 Epoch 5 train_e_pbe0_d3: 0.01270146
03/06/2025 11:23:09 Epoch 5 train_f_pbe0_d3: 0.13916907
03/06/2025 11:23:09 Epoch 5 train_e_pbe0_d3_rmse: 0.01270146
03/06/2025 11:23:09 Epoch 5 train_f_pbe0_d3_rmse: 0.13916907
03/06/2025 11:23:09 Epoch 5 lr-Adam: 0.01000000
03/06/2025 11:23:09 Epoch 5 val_e_pbe0_d3_rmse: 0.00926524
03/06/2025 11:23:09 Epoch 5 val_f_pbe0_d3_rmse: 0.11904386
03/06/2025 11:24:44 Epoch 6 val_loss: 12.88132095
03/06/2025 11:24:44 Epoch 6 train_e_pbe0_d3: 0.01633620
03/06/2025 11:24:44 Epoch 6 train_f_pbe0_d3: 0.08250294
03/06/2025 11:24:44 Epoch 6 train_e_pbe0_d3_rmse: 0.01633620
03/06/2025 11:24:44 Epoch 6 train_f_pbe0_d3_rmse: 0.08250294
03/06/2025 11:24:44 Epoch 6 lr-Adam: 0.01000000
03/06/2025 11:24:44 Epoch 6 val_e_pbe0_d3_rmse: 0.01765436
03/06/2025 11:24:44 Epoch 6 val_f_pbe0_d3_rmse: 0.10578839
03/06/2025 11:26:19 Epoch 7 val_loss: 12.95072937
03/06/2025 11:26:19 Epoch 7 train_e_pbe0_d3: 0.01254811
03/06/2025 11:26:19 Epoch 7 train_f_pbe0_d3: 0.17397436
03/06/2025 11:26:19 Epoch 7 train_e_pbe0_d3_rmse: 0.01254811
03/06/2025 11:26:19 Epoch 7 train_f_pbe0_d3_rmse: 0.17397436
03/06/2025 11:26:19 Epoch 7 lr-Adam: 0.01000000
03/06/2025 11:26:19 Epoch 7 val_e_pbe0_d3_rmse: 0.01592611
03/06/2025 11:26:19 Epoch 7 val_f_pbe0_d3_rmse: 0.10685517
03/06/2025 11:27:54 Epoch 8 val_loss: 9.00323772
03/06/2025 11:27:54 Epoch 8 train_e_pbe0_d3: 0.01161478
03/06/2025 11:27:54 Epoch 8 train_f_pbe0_d3: 0.11638729
03/06/2025 11:27:54 Epoch 8 train_e_pbe0_d3_rmse: 0.01161478
03/06/2025 11:27:54 Epoch 8 train_f_pbe0_d3_rmse: 0.11638729
03/06/2025 11:27:54 Epoch 8 lr-Adam: 0.01000000
03/06/2025 11:27:54 Epoch 8 val_e_pbe0_d3_rmse: 0.00541904
03/06/2025 11:27:54 Epoch 8 val_f_pbe0_d3_rmse: 0.08797462
03/06/2025 11:29:29 Epoch 9 val_loss: 13.59898472
03/06/2025 11:29:29 Epoch 9 train_e_pbe0_d3: 0.04670594
03/06/2025 11:29:29 Epoch 9 train_f_pbe0_d3: 0.08993383
03/06/2025 11:29:29 Epoch 9 train_e_pbe0_d3_rmse: 0.04670594
03/06/2025 11:29:29 Epoch 9 train_f_pbe0_d3_rmse: 0.08993383
03/06/2025 11:29:29 Epoch 9 lr-Adam: 0.01000000
03/06/2025 11:29:29 Epoch 9 val_e_pbe0_d3_rmse: 0.02564618
03/06/2025 11:29:29 Epoch 9 val_f_pbe0_d3_rmse: 0.10427803
03/06/2025 11:31:04 Epoch 10 val_loss: 14.63138771
03/06/2025 11:31:04 Epoch 10 train_e_pbe0_d3: 0.02003005
03/06/2025 11:31:04 Epoch 10 train_f_pbe0_d3: 0.06773087
03/06/2025 11:31:04 Epoch 10 train_e_pbe0_d3_rmse: 0.02003005
03/06/2025 11:31:04 Epoch 10 train_f_pbe0_d3_rmse: 0.06773087
03/06/2025 11:31:04 Epoch 10 lr-Adam: 0.01000000
03/06/2025 11:31:04 Epoch 10 val_e_pbe0_d3_rmse: 0.00363039
03/06/2025 11:31:04 Epoch 10 val_f_pbe0_d3_rmse: 0.11921117
03/06/2025 11:32:39 Epoch 11 val_loss: 7.95244074
03/06/2025 11:32:39 Epoch 11 train_e_pbe0_d3: 0.00714790
03/06/2025 11:32:39 Epoch 11 train_f_pbe0_d3: 0.09068261
03/06/2025 11:32:39 Epoch 11 train_e_pbe0_d3_rmse: 0.00714790
03/06/2025 11:32:39 Epoch 11 train_f_pbe0_d3_rmse: 0.09068261
03/06/2025 11:32:39 Epoch 11 lr-Adam: 0.01000000
03/06/2025 11:32:39 Epoch 11 val_e_pbe0_d3_rmse: 0.00498230
03/06/2025 11:32:39 Epoch 11 val_f_pbe0_d3_rmse: 0.08616854
03/06/2025 11:34:14 Epoch 12 val_loss: 18.25287247
03/06/2025 11:34:14 Epoch 12 train_e_pbe0_d3: 0.00499183
03/06/2025 11:34:14 Epoch 12 train_f_pbe0_d3: 0.10695138
03/06/2025 11:34:14 Epoch 12 train_e_pbe0_d3_rmse: 0.00499183
03/06/2025 11:34:14 Epoch 12 train_f_pbe0_d3_rmse: 0.10695138
03/06/2025 11:34:14 Epoch 12 lr-Adam: 0.01000000
03/06/2025 11:34:14 Epoch 12 val_e_pbe0_d3_rmse: 0.01629944
03/06/2025 11:34:14 Epoch 12 val_f_pbe0_d3_rmse: 0.13033438
03/06/2025 11:35:49 Epoch 13 val_loss: 10.47447109
03/06/2025 11:35:49 Epoch 13 train_e_pbe0_d3: 0.00655423
03/06/2025 11:35:49 Epoch 13 train_f_pbe0_d3: 0.18609415
03/06/2025 11:35:49 Epoch 13 train_e_pbe0_d3_rmse: 0.00655423
03/06/2025 11:35:49 Epoch 13 train_f_pbe0_d3_rmse: 0.18609415
03/06/2025 11:35:49 Epoch 13 lr-Adam: 0.01000000
03/06/2025 11:35:49 Epoch 13 val_e_pbe0_d3_rmse: 0.00491222
03/06/2025 11:35:49 Epoch 13 val_f_pbe0_d3_rmse: 0.10040037
03/06/2025 11:37:25 Epoch 14 val_loss: 8.72455788
03/06/2025 11:37:25 Epoch 14 train_e_pbe0_d3: 0.02498143
03/06/2025 11:37:25 Epoch 14 train_f_pbe0_d3: 0.08741590
03/06/2025 11:37:25 Epoch 14 train_e_pbe0_d3_rmse: 0.02498143
03/06/2025 11:37:25 Epoch 14 train_f_pbe0_d3_rmse: 0.08741590
03/06/2025 11:37:25 Epoch 14 lr-Adam: 0.01000000
03/06/2025 11:37:25 Epoch 14 val_e_pbe0_d3_rmse: 0.01614168
03/06/2025 11:37:25 Epoch 14 val_f_pbe0_d3_rmse: 0.08521094
03/06/2025 11:39:00 Epoch 15 val_loss: 6.72586441
03/06/2025 11:39:00 Epoch 15 train_e_pbe0_d3: 0.00769704
03/06/2025 11:39:00 Epoch 15 train_f_pbe0_d3: 0.08887165
03/06/2025 11:39:00 Epoch 15 train_e_pbe0_d3_rmse: 0.00769704
03/06/2025 11:39:00 Epoch 15 train_f_pbe0_d3_rmse: 0.08887165
03/06/2025 11:39:00 Epoch 15 lr-Adam: 0.01000000
03/06/2025 11:39:00 Epoch 15 val_e_pbe0_d3_rmse: 0.00235645
03/06/2025 11:39:00 Epoch 15 val_f_pbe0_d3_rmse: 0.07824570
03/06/2025 11:40:35 Epoch 16 val_loss: 8.38760281
03/06/2025 11:40:35 Epoch 16 train_e_pbe0_d3: 0.01459975
03/06/2025 11:40:35 Epoch 16 train_f_pbe0_d3: 0.05952224
03/06/2025 11:40:35 Epoch 16 train_e_pbe0_d3_rmse: 0.01459975
03/06/2025 11:40:35 Epoch 16 train_f_pbe0_d3_rmse: 0.05952224
03/06/2025 11:40:35 Epoch 16 lr-Adam: 0.01000000
03/06/2025 11:40:35 Epoch 16 val_e_pbe0_d3_rmse: 0.01304186
03/06/2025 11:40:35 Epoch 16 val_f_pbe0_d3_rmse: 0.08538540
03/06/2025 11:42:11 Epoch 17 val_loss: 20.15982628
03/06/2025 11:42:11 Epoch 17 train_e_pbe0_d3: 0.00923705
03/06/2025 11:42:11 Epoch 17 train_f_pbe0_d3: 0.10146209
03/06/2025 11:42:11 Epoch 17 train_e_pbe0_d3_rmse: 0.00923705
03/06/2025 11:42:11 Epoch 17 train_f_pbe0_d3_rmse: 0.10146209
03/06/2025 11:42:11 Epoch 17 lr-Adam: 0.01000000
03/06/2025 11:42:11 Epoch 17 val_e_pbe0_d3_rmse: 0.00418360
03/06/2025 11:42:11 Epoch 17 val_f_pbe0_d3_rmse: 0.14057851
03/06/2025 11:43:47 Epoch 18 val_loss: 12.19111443
03/06/2025 11:43:47 Epoch 18 train_e_pbe0_d3: 0.01615321
03/06/2025 11:43:47 Epoch 18 train_f_pbe0_d3: 0.11606932
03/06/2025 11:43:47 Epoch 18 train_e_pbe0_d3_rmse: 0.01615321
03/06/2025 11:43:47 Epoch 18 train_f_pbe0_d3_rmse: 0.11606932
03/06/2025 11:43:47 Epoch 18 lr-Adam: 0.01000000
03/06/2025 11:43:47 Epoch 18 val_e_pbe0_d3_rmse: 0.02927482
03/06/2025 11:43:47 Epoch 18 val_f_pbe0_d3_rmse: 0.09267520
03/06/2025 11:45:22 Epoch 19 val_loss: 21.88523483
03/06/2025 11:45:22 Epoch 19 train_e_pbe0_d3: 0.03625699
03/06/2025 11:45:22 Epoch 19 train_f_pbe0_d3: 0.13081625
03/06/2025 11:45:22 Epoch 19 train_e_pbe0_d3_rmse: 0.03625699
03/06/2025 11:45:22 Epoch 19 train_f_pbe0_d3_rmse: 0.13081625
03/06/2025 11:45:22 Epoch 19 lr-Adam: 0.01000000
03/06/2025 11:45:22 Epoch 19 val_e_pbe0_d3_rmse: 0.05299499
03/06/2025 11:45:22 Epoch 19 val_f_pbe0_d3_rmse: 0.10420470
03/06/2025 11:46:57 Epoch 20 val_loss: 8.38495636
03/06/2025 11:46:57 Epoch 20 train_e_pbe0_d3: 0.00355582
03/06/2025 11:46:57 Epoch 20 train_f_pbe0_d3: 0.11515304
03/06/2025 11:46:57 Epoch 20 train_e_pbe0_d3_rmse: 0.00355582
03/06/2025 11:46:57 Epoch 20 train_f_pbe0_d3_rmse: 0.11515304
03/06/2025 11:46:57 Epoch 20 lr-Adam: 0.01000000
03/06/2025 11:46:57 Epoch 20 val_e_pbe0_d3_rmse: 0.01051581
03/06/2025 11:46:57 Epoch 20 val_f_pbe0_d3_rmse: 0.08561385
03/06/2025 11:48:33 Epoch 21 val_loss: 10.34832191
03/06/2025 11:48:33 Epoch 21 train_e_pbe0_d3: 0.00837666
03/06/2025 11:48:33 Epoch 21 train_f_pbe0_d3: 0.06254528
03/06/2025 11:48:33 Epoch 21 train_e_pbe0_d3_rmse: 0.00837666
03/06/2025 11:48:33 Epoch 21 train_f_pbe0_d3_rmse: 0.06254528
03/06/2025 11:48:33 Epoch 21 lr-Adam: 0.01000000
03/06/2025 11:48:33 Epoch 21 val_e_pbe0_d3_rmse: 0.00387828
03/06/2025 11:48:33 Epoch 21 val_f_pbe0_d3_rmse: 0.09941161
03/06/2025 11:50:08 Epoch 22 val_loss: 5.80180359
03/06/2025 11:50:08 Epoch 22 train_e_pbe0_d3: 0.01652987
03/06/2025 11:50:08 Epoch 22 train_f_pbe0_d3: 0.07820193
03/06/2025 11:50:08 Epoch 22 train_e_pbe0_d3_rmse: 0.01652987
03/06/2025 11:50:08 Epoch 22 train_f_pbe0_d3_rmse: 0.07820193
03/06/2025 11:50:08 Epoch 22 lr-Adam: 0.01000000
03/06/2025 11:50:08 Epoch 22 val_e_pbe0_d3_rmse: 0.01427564
03/06/2025 11:50:08 Epoch 22 val_f_pbe0_d3_rmse: 0.06429201
03/06/2025 11:51:44 Epoch 23 val_loss: 5.44367838
03/06/2025 11:51:44 Epoch 23 train_e_pbe0_d3: 0.01076909
03/06/2025 11:51:44 Epoch 23 train_f_pbe0_d3: 0.09314138
03/06/2025 11:51:44 Epoch 23 train_e_pbe0_d3_rmse: 0.01076909
03/06/2025 11:51:44 Epoch 23 train_f_pbe0_d3_rmse: 0.09314138
03/06/2025 11:51:44 Epoch 23 lr-Adam: 0.01000000
03/06/2025 11:51:44 Epoch 23 val_e_pbe0_d3_rmse: 0.00814933
03/06/2025 11:51:44 Epoch 23 val_f_pbe0_d3_rmse: 0.06786499
03/06/2025 11:53:19 Epoch 24 val_loss: 8.74624920
03/06/2025 11:53:19 Epoch 24 train_e_pbe0_d3: 0.01739246
03/06/2025 11:53:19 Epoch 24 train_f_pbe0_d3: 0.05227137
03/06/2025 11:53:19 Epoch 24 train_e_pbe0_d3_rmse: 0.01739246
03/06/2025 11:53:19 Epoch 24 train_f_pbe0_d3_rmse: 0.05227137
03/06/2025 11:53:19 Epoch 24 lr-Adam: 0.01000000
03/06/2025 11:53:19 Epoch 24 val_e_pbe0_d3_rmse: 0.01080906
03/06/2025 11:53:19 Epoch 24 val_f_pbe0_d3_rmse: 0.08827135
03/06/2025 11:54:55 Epoch 25 val_loss: 5.95897722
03/06/2025 11:54:55 Epoch 25 train_e_pbe0_d3: 0.00781054
03/06/2025 11:54:55 Epoch 25 train_f_pbe0_d3: 0.07620802
03/06/2025 11:54:55 Epoch 25 train_e_pbe0_d3_rmse: 0.00781054
03/06/2025 11:54:55 Epoch 25 train_f_pbe0_d3_rmse: 0.07620802
03/06/2025 11:54:55 Epoch 25 lr-Adam: 0.01000000
03/06/2025 11:54:55 Epoch 25 val_e_pbe0_d3_rmse: 0.00911300
03/06/2025 11:54:55 Epoch 25 val_f_pbe0_d3_rmse: 0.07192587
03/06/2025 11:56:31 Epoch 26 val_loss: 8.95156574
03/06/2025 11:56:31 Epoch 26 train_e_pbe0_d3: 0.00275683
03/06/2025 11:56:31 Epoch 26 train_f_pbe0_d3: 0.08499156
03/06/2025 11:56:31 Epoch 26 train_e_pbe0_d3_rmse: 0.00275683
03/06/2025 11:56:31 Epoch 26 train_f_pbe0_d3_rmse: 0.08499156
03/06/2025 11:56:31 Epoch 26 lr-Adam: 0.01000000
03/06/2025 11:56:31 Epoch 26 val_e_pbe0_d3_rmse: 0.00476658
03/06/2025 11:56:31 Epoch 26 val_f_pbe0_d3_rmse: 0.09193461
03/06/2025 11:58:06 Epoch 27 val_loss: 11.91256428
03/06/2025 11:58:06 Epoch 27 train_e_pbe0_d3: 0.02868472
03/06/2025 11:58:06 Epoch 27 train_f_pbe0_d3: 0.04362551
03/06/2025 11:58:06 Epoch 27 train_e_pbe0_d3_rmse: 0.02868472
03/06/2025 11:58:06 Epoch 27 train_f_pbe0_d3_rmse: 0.04362551
03/06/2025 11:58:06 Epoch 27 lr-Adam: 0.01000000
03/06/2025 11:58:06 Epoch 27 val_e_pbe0_d3_rmse: 0.04304780
03/06/2025 11:58:06 Epoch 27 val_f_pbe0_d3_rmse: 0.06653021
03/06/2025 11:59:41 Epoch 28 val_loss: 6.06364918
03/06/2025 11:59:41 Epoch 28 train_e_pbe0_d3: 0.01381071
03/06/2025 11:59:41 Epoch 28 train_f_pbe0_d3: 0.04573630
03/06/2025 11:59:41 Epoch 28 train_e_pbe0_d3_rmse: 0.01381071
03/06/2025 11:59:41 Epoch 28 train_f_pbe0_d3_rmse: 0.04573630
03/06/2025 11:59:41 Epoch 28 lr-Adam: 0.01000000
03/06/2025 11:59:41 Epoch 28 val_e_pbe0_d3_rmse: 0.01794138
03/06/2025 11:59:41 Epoch 28 val_f_pbe0_d3_rmse: 0.06652306
03/06/2025 12:01:17 Epoch 29 val_loss: 6.37970114
03/06/2025 12:01:17 Epoch 29 train_e_pbe0_d3: 0.00424521
03/06/2025 12:01:17 Epoch 29 train_f_pbe0_d3: 0.07217161
03/06/2025 12:01:17 Epoch 29 train_e_pbe0_d3_rmse: 0.00424521
03/06/2025 12:01:17 Epoch 29 train_f_pbe0_d3_rmse: 0.07217161
03/06/2025 12:01:17 Epoch 29 lr-Adam: 0.01000000
03/06/2025 12:01:17 Epoch 29 val_e_pbe0_d3_rmse: 0.00675813
03/06/2025 12:01:17 Epoch 29 val_f_pbe0_d3_rmse: 0.07509404
03/06/2025 12:02:52 Epoch 30 val_loss: 5.47550297
03/06/2025 12:02:52 Epoch 30 train_e_pbe0_d3: 0.02229434
03/06/2025 12:02:52 Epoch 30 train_f_pbe0_d3: 0.05898525
03/06/2025 12:02:52 Epoch 30 train_e_pbe0_d3_rmse: 0.02229434
03/06/2025 12:02:52 Epoch 30 train_f_pbe0_d3_rmse: 0.05898525
03/06/2025 12:02:52 Epoch 30 lr-Adam: 0.01000000
03/06/2025 12:02:52 Epoch 30 val_e_pbe0_d3_rmse: 0.00237441
03/06/2025 12:02:52 Epoch 30 val_f_pbe0_d3_rmse: 0.06965117
03/06/2025 12:04:28 Epoch 31 val_loss: 6.11899710
03/06/2025 12:04:28 Epoch 31 train_e_pbe0_d3: 0.01000721
03/06/2025 12:04:28 Epoch 31 train_f_pbe0_d3: 0.07163097
03/06/2025 12:04:28 Epoch 31 train_e_pbe0_d3_rmse: 0.01000721
03/06/2025 12:04:28 Epoch 31 train_f_pbe0_d3_rmse: 0.07163097
03/06/2025 12:04:28 Epoch 31 lr-Adam: 0.01000000
03/06/2025 12:04:28 Epoch 31 val_e_pbe0_d3_rmse: 0.02259031
03/06/2025 12:04:28 Epoch 31 val_f_pbe0_d3_rmse: 0.06113478
03/06/2025 12:06:03 Epoch 32 val_loss: 7.35438204
03/06/2025 12:06:03 Epoch 32 train_e_pbe0_d3: 0.00798369
03/06/2025 12:06:03 Epoch 32 train_f_pbe0_d3: 0.05731612
03/06/2025 12:06:03 Epoch 32 train_e_pbe0_d3_rmse: 0.00798369
03/06/2025 12:06:03 Epoch 32 train_f_pbe0_d3_rmse: 0.05731612
03/06/2025 12:06:03 Epoch 32 lr-Adam: 0.01000000
03/06/2025 12:06:03 Epoch 32 val_e_pbe0_d3_rmse: 0.00362839
03/06/2025 12:06:03 Epoch 32 val_f_pbe0_d3_rmse: 0.08291394
03/06/2025 12:07:39 Epoch 33 val_loss: 5.69537258
03/06/2025 12:07:39 Epoch 33 train_e_pbe0_d3: 0.00886074
03/06/2025 12:07:39 Epoch 33 train_f_pbe0_d3: 0.11441167
03/06/2025 12:07:39 Epoch 33 train_e_pbe0_d3_rmse: 0.00886074
03/06/2025 12:07:39 Epoch 33 train_f_pbe0_d3_rmse: 0.11441167
03/06/2025 12:07:39 Epoch 33 lr-Adam: 0.01000000
03/06/2025 12:07:39 Epoch 33 val_e_pbe0_d3_rmse: 0.01343601
03/06/2025 12:07:39 Epoch 33 val_f_pbe0_d3_rmse: 0.06721777
03/06/2025 12:09:15 Epoch 34 val_loss: 5.70808935
03/06/2025 12:09:15 Epoch 34 train_e_pbe0_d3: 0.01564462
03/06/2025 12:09:15 Epoch 34 train_f_pbe0_d3: 0.07534284
03/06/2025 12:09:15 Epoch 34 train_e_pbe0_d3_rmse: 0.01564462
03/06/2025 12:09:15 Epoch 34 train_f_pbe0_d3_rmse: 0.07534284
03/06/2025 12:09:15 Epoch 34 lr-Adam: 0.01000000
03/06/2025 12:09:15 Epoch 34 val_e_pbe0_d3_rmse: 0.00633542
03/06/2025 12:09:15 Epoch 34 val_f_pbe0_d3_rmse: 0.07034309
03/06/2025 12:10:51 Epoch 35 val_loss: 3.71134186
03/06/2025 12:10:51 Epoch 35 train_e_pbe0_d3: 0.00512246
03/06/2025 12:10:51 Epoch 35 train_f_pbe0_d3: 0.03493460
03/06/2025 12:10:51 Epoch 35 train_e_pbe0_d3_rmse: 0.00512246
03/06/2025 12:10:51 Epoch 35 train_f_pbe0_d3_rmse: 0.03493460
03/06/2025 12:10:51 Epoch 35 lr-Adam: 0.00800000
03/06/2025 12:10:51 Epoch 35 val_e_pbe0_d3_rmse: 0.00126806
03/06/2025 12:10:51 Epoch 35 val_f_pbe0_d3_rmse: 0.05663643
03/06/2025 12:12:27 Epoch 36 val_loss: 4.19428921
03/06/2025 12:12:27 Epoch 36 train_e_pbe0_d3: 0.00092528
03/06/2025 12:12:27 Epoch 36 train_f_pbe0_d3: 0.07055397
03/06/2025 12:12:27 Epoch 36 train_e_pbe0_d3_rmse: 0.00092528
03/06/2025 12:12:27 Epoch 36 train_f_pbe0_d3_rmse: 0.07055397
03/06/2025 12:12:27 Epoch 36 lr-Adam: 0.00800000
03/06/2025 12:12:27 Epoch 36 val_e_pbe0_d3_rmse: 0.00628155
03/06/2025 12:12:27 Epoch 36 val_f_pbe0_d3_rmse: 0.06063974
03/06/2025 12:14:03 Epoch 37 val_loss: 6.60782528
03/06/2025 12:14:03 Epoch 37 train_e_pbe0_d3: 0.00117146
03/06/2025 12:14:03 Epoch 37 train_f_pbe0_d3: 0.05561155
03/06/2025 12:14:03 Epoch 37 train_e_pbe0_d3_rmse: 0.00117146
03/06/2025 12:14:03 Epoch 37 train_f_pbe0_d3_rmse: 0.05561155
03/06/2025 12:14:03 Epoch 37 lr-Adam: 0.00800000
03/06/2025 12:14:03 Epoch 37 val_e_pbe0_d3_rmse: 0.00360480
03/06/2025 12:14:03 Epoch 37 val_f_pbe0_d3_rmse: 0.07692522
03/06/2025 12:15:38 Epoch 38 val_loss: 8.31251812
03/06/2025 12:15:38 Epoch 38 train_e_pbe0_d3: 0.00156471
03/06/2025 12:15:38 Epoch 38 train_f_pbe0_d3: 0.09316784
03/06/2025 12:15:38 Epoch 38 train_e_pbe0_d3_rmse: 0.00156471
03/06/2025 12:15:38 Epoch 38 train_f_pbe0_d3_rmse: 0.09316784
03/06/2025 12:15:38 Epoch 38 lr-Adam: 0.00800000
03/06/2025 12:15:38 Epoch 38 val_e_pbe0_d3_rmse: 0.00636847
03/06/2025 12:15:38 Epoch 38 val_f_pbe0_d3_rmse: 0.08869255
03/06/2025 12:17:14 Epoch 39 val_loss: 4.31587076
03/06/2025 12:17:14 Epoch 39 train_e_pbe0_d3: 0.00332806
03/06/2025 12:17:14 Epoch 39 train_f_pbe0_d3: 0.08170428
03/06/2025 12:17:14 Epoch 39 train_e_pbe0_d3_rmse: 0.00332806
03/06/2025 12:17:14 Epoch 39 train_f_pbe0_d3_rmse: 0.08170428
03/06/2025 12:17:14 Epoch 39 lr-Adam: 0.00800000
03/06/2025 12:17:14 Epoch 39 val_e_pbe0_d3_rmse: 0.01184182
03/06/2025 12:17:14 Epoch 39 val_f_pbe0_d3_rmse: 0.05739694
03/06/2025 12:18:49 Epoch 40 val_loss: 4.39339304
03/06/2025 12:18:49 Epoch 40 train_e_pbe0_d3: 0.00652512
03/06/2025 12:18:49 Epoch 40 train_f_pbe0_d3: 0.03963185
03/06/2025 12:18:49 Epoch 40 train_e_pbe0_d3_rmse: 0.00652512
03/06/2025 12:18:49 Epoch 40 train_f_pbe0_d3_rmse: 0.03963185
03/06/2025 12:18:49 Epoch 40 lr-Adam: 0.00800000
03/06/2025 12:18:49 Epoch 40 val_e_pbe0_d3_rmse: 0.00560753
03/06/2025 12:18:49 Epoch 40 val_f_pbe0_d3_rmse: 0.06095135
03/06/2025 12:20:25 Epoch 41 val_loss: 6.11542368
03/06/2025 12:20:25 Epoch 41 train_e_pbe0_d3: 0.02345471
03/06/2025 12:20:25 Epoch 41 train_f_pbe0_d3: 0.08302967
03/06/2025 12:20:25 Epoch 41 train_e_pbe0_d3_rmse: 0.02345471
03/06/2025 12:20:25 Epoch 41 train_f_pbe0_d3_rmse: 0.08302967
03/06/2025 12:20:25 Epoch 41 lr-Adam: 0.00800000
03/06/2025 12:20:25 Epoch 41 val_e_pbe0_d3_rmse: 0.02403171
03/06/2025 12:20:25 Epoch 41 val_f_pbe0_d3_rmse: 0.05810236
03/06/2025 12:22:01 Epoch 42 val_loss: 3.84011388
03/06/2025 12:22:01 Epoch 42 train_e_pbe0_d3: 0.00553015
03/06/2025 12:22:01 Epoch 42 train_f_pbe0_d3: 0.05029631
03/06/2025 12:22:01 Epoch 42 train_e_pbe0_d3_rmse: 0.00553015
03/06/2025 12:22:01 Epoch 42 train_f_pbe0_d3_rmse: 0.05029631
03/06/2025 12:22:01 Epoch 42 lr-Adam: 0.00800000
03/06/2025 12:22:01 Epoch 42 val_e_pbe0_d3_rmse: 0.00296228
03/06/2025 12:22:01 Epoch 42 val_f_pbe0_d3_rmse: 0.05743132
03/06/2025 12:23:37 Epoch 43 val_loss: 4.30843735
03/06/2025 12:23:37 Epoch 43 train_e_pbe0_d3: 0.00238512
03/06/2025 12:23:37 Epoch 43 train_f_pbe0_d3: 0.05994061
03/06/2025 12:23:37 Epoch 43 train_e_pbe0_d3_rmse: 0.00238512
03/06/2025 12:23:37 Epoch 43 train_f_pbe0_d3_rmse: 0.05994061
03/06/2025 12:23:37 Epoch 43 lr-Adam: 0.00800000
03/06/2025 12:23:37 Epoch 43 val_e_pbe0_d3_rmse: 0.01350776
03/06/2025 12:23:37 Epoch 43 val_f_pbe0_d3_rmse: 0.05441134
03/06/2025 12:25:13 Epoch 44 val_loss: 7.09800863
