17/03/2025 13:30:08 Training is starting...
17/03/2025 13:46:28 Epoch 6 train_f_hse06_d4: 0.06046039
17/03/2025 13:46:28 Epoch 6 train_e_hse06_d4_rmse: 0.00752308
17/03/2025 13:46:28 Epoch 6 train_f_hse06_d4_rmse: 0.06046039
17/03/2025 13:46:28 Epoch 6 lr-Adam: 0.01000000
17/03/2025 13:46:28 Epoch 6 val_e_hse06_d4_rmse: 0.00574921
17/03/2025 13:46:28 Epoch 6 val_f_hse06_d4_rmse: 0.10080069
17/03/2025 13:48:49 Epoch 7 val_loss: 9.61349964
17/03/2025 13:48:49 Epoch 7 train_e_hse06_d4: 0.01622412
17/03/2025 13:48:49 Epoch 7 train_f_hse06_d4: 0.12661344
17/03/2025 13:48:49 Epoch 7 train_e_hse06_d4_rmse: 0.01622412
17/03/2025 13:48:49 Epoch 7 train_f_hse06_d4_rmse: 0.12661344
17/03/2025 13:48:49 Epoch 7 lr-Adam: 0.01000000
17/03/2025 13:48:49 Epoch 7 val_e_hse06_d4_rmse: 0.02257322
17/03/2025 13:48:49 Epoch 7 val_f_hse06_d4_rmse: 0.08524179
17/03/2025 13:51:08 Epoch 8 val_loss: 16.91149521
17/03/2025 13:51:08 Epoch 8 train_e_hse06_d4: 0.01907456
17/03/2025 13:51:08 Epoch 8 train_f_hse06_d4: 0.12505008
17/03/2025 13:51:08 Epoch 8 train_e_hse06_d4_rmse: 0.01907456
17/03/2025 13:51:08 Epoch 8 train_f_hse06_d4_rmse: 0.12505008
17/03/2025 13:51:08 Epoch 8 lr-Adam: 0.01000000
17/03/2025 13:51:08 Epoch 8 val_e_hse06_d4_rmse: 0.01432454
17/03/2025 13:51:08 Epoch 8 val_f_hse06_d4_rmse: 0.11937617
17/03/2025 13:53:29 Epoch 9 val_loss: 12.59882927
17/03/2025 13:53:29 Epoch 9 train_e_hse06_d4: 0.00768665
17/03/2025 13:53:29 Epoch 9 train_f_hse06_d4: 0.09149165
17/03/2025 13:53:29 Epoch 9 train_e_hse06_d4_rmse: 0.00768665
17/03/2025 13:53:29 Epoch 9 train_f_hse06_d4_rmse: 0.09149165
17/03/2025 13:53:29 Epoch 9 lr-Adam: 0.01000000
17/03/2025 13:53:29 Epoch 9 val_e_hse06_d4_rmse: 0.01761873
17/03/2025 13:53:29 Epoch 9 val_f_hse06_d4_rmse: 0.10433724
17/03/2025 13:55:49 Epoch 10 val_loss: 10.14357567
17/03/2025 13:55:49 Epoch 10 train_e_hse06_d4: 0.01557397
17/03/2025 13:55:49 Epoch 10 train_f_hse06_d4: 0.07282845
17/03/2025 13:55:49 Epoch 10 train_e_hse06_d4_rmse: 0.01557397
17/03/2025 13:55:49 Epoch 10 train_f_hse06_d4_rmse: 0.07282845
17/03/2025 13:55:49 Epoch 10 lr-Adam: 0.01000000
17/03/2025 13:55:49 Epoch 10 val_e_hse06_d4_rmse: 0.00597216
17/03/2025 13:55:49 Epoch 10 val_f_hse06_d4_rmse: 0.09812441
17/03/2025 13:58:10 Epoch 11 val_loss: 14.32845592
17/03/2025 13:58:10 Epoch 11 train_e_hse06_d4: 0.00856906
17/03/2025 13:58:10 Epoch 11 train_f_hse06_d4: 0.14570296
17/03/2025 13:58:10 Epoch 11 train_e_hse06_d4_rmse: 0.00856906
17/03/2025 13:58:10 Epoch 11 train_f_hse06_d4_rmse: 0.14570296
17/03/2025 13:58:10 Epoch 11 lr-Adam: 0.01000000
17/03/2025 13:58:10 Epoch 11 val_e_hse06_d4_rmse: 0.00342739
17/03/2025 13:58:10 Epoch 11 val_f_hse06_d4_rmse: 0.11769035
17/03/2025 14:00:30 Epoch 12 val_loss: 26.34555626
17/03/2025 14:00:30 Epoch 12 train_e_hse06_d4: 0.00522330
17/03/2025 14:00:30 Epoch 12 train_f_hse06_d4: 0.14301981
17/03/2025 14:00:30 Epoch 12 train_e_hse06_d4_rmse: 0.00522330
17/03/2025 14:00:30 Epoch 12 train_f_hse06_d4_rmse: 0.14301981
17/03/2025 14:00:30 Epoch 12 lr-Adam: 0.01000000
17/03/2025 14:00:30 Epoch 12 val_e_hse06_d4_rmse: 0.00490818
17/03/2025 14:00:30 Epoch 12 val_f_hse06_d4_rmse: 0.15988348
17/03/2025 14:02:51 Epoch 13 val_loss: 8.62088013
17/03/2025 14:02:51 Epoch 13 train_e_hse06_d4: 0.00372594
17/03/2025 14:02:51 Epoch 13 train_f_hse06_d4: 0.15962841
17/03/2025 14:02:51 Epoch 13 train_e_hse06_d4_rmse: 0.00372594
17/03/2025 14:02:51 Epoch 13 train_f_hse06_d4_rmse: 0.15962841
17/03/2025 14:02:51 Epoch 13 lr-Adam: 0.01000000
17/03/2025 14:02:51 Epoch 13 val_e_hse06_d4_rmse: 0.00288793
17/03/2025 14:02:51 Epoch 13 val_f_hse06_d4_rmse: 0.09048285
17/03/2025 14:05:11 Epoch 14 val_loss: 18.24616241
17/03/2025 14:05:11 Epoch 14 train_e_hse06_d4: 0.05079855
17/03/2025 14:05:11 Epoch 14 train_f_hse06_d4: 0.12121897
17/03/2025 14:05:11 Epoch 14 train_e_hse06_d4_rmse: 0.05079855
17/03/2025 14:05:11 Epoch 14 train_f_hse06_d4_rmse: 0.12121897
17/03/2025 14:05:11 Epoch 14 lr-Adam: 0.01000000
17/03/2025 14:05:11 Epoch 14 val_e_hse06_d4_rmse: 0.02743267
17/03/2025 14:05:11 Epoch 14 val_f_hse06_d4_rmse: 0.12155322
17/03/2025 14:07:32 Epoch 15 val_loss: 10.37937832
17/03/2025 14:07:32 Epoch 15 train_e_hse06_d4: 0.03175650
17/03/2025 14:07:32 Epoch 15 train_f_hse06_d4: 0.10056111
17/03/2025 14:07:32 Epoch 15 train_e_hse06_d4_rmse: 0.03175650
17/03/2025 14:07:32 Epoch 15 train_f_hse06_d4_rmse: 0.10056111
17/03/2025 14:07:32 Epoch 15 lr-Adam: 0.01000000
17/03/2025 14:07:32 Epoch 15 val_e_hse06_d4_rmse: 0.02109956
17/03/2025 14:07:32 Epoch 15 val_f_hse06_d4_rmse: 0.09103697
17/03/2025 14:09:53 Epoch 16 val_loss: 7.82577610
17/03/2025 14:09:53 Epoch 16 train_e_hse06_d4: 0.00205585
17/03/2025 14:09:53 Epoch 16 train_f_hse06_d4: 0.09348553
17/03/2025 14:09:53 Epoch 16 train_e_hse06_d4_rmse: 0.00205585
17/03/2025 14:09:53 Epoch 16 train_f_hse06_d4_rmse: 0.09348553
17/03/2025 14:09:53 Epoch 16 lr-Adam: 0.01000000
17/03/2025 14:09:53 Epoch 16 val_e_hse06_d4_rmse: 0.00434467
17/03/2025 14:09:53 Epoch 16 val_f_hse06_d4_rmse: 0.08588055
17/03/2025 14:12:13 Epoch 17 val_loss: 9.67276669
17/03/2025 14:12:13 Epoch 17 train_e_hse06_d4: 0.01538738
17/03/2025 14:12:13 Epoch 17 train_f_hse06_d4: 0.08317730
17/03/2025 14:12:13 Epoch 17 train_e_hse06_d4_rmse: 0.01538738
17/03/2025 14:12:13 Epoch 17 train_f_hse06_d4_rmse: 0.08317730
17/03/2025 14:12:13 Epoch 17 lr-Adam: 0.01000000
17/03/2025 14:12:13 Epoch 17 val_e_hse06_d4_rmse: 0.01522340
17/03/2025 14:12:13 Epoch 17 val_f_hse06_d4_rmse: 0.09194931
17/03/2025 14:14:34 Epoch 18 val_loss: 6.26677561
17/03/2025 14:14:34 Epoch 18 train_e_hse06_d4: 0.01267963
17/03/2025 14:14:34 Epoch 18 train_f_hse06_d4: 0.08771127
17/03/2025 14:14:34 Epoch 18 train_e_hse06_d4_rmse: 0.01267963
17/03/2025 14:14:34 Epoch 18 train_f_hse06_d4_rmse: 0.08771127
17/03/2025 14:14:34 Epoch 18 lr-Adam: 0.01000000
17/03/2025 14:14:34 Epoch 18 val_e_hse06_d4_rmse: 0.00708282
17/03/2025 14:14:34 Epoch 18 val_f_hse06_d4_rmse: 0.07552821
17/03/2025 14:16:54 Epoch 19 val_loss: 6.00451803
17/03/2025 14:16:54 Epoch 19 train_e_hse06_d4: 0.00442825
17/03/2025 14:16:54 Epoch 19 train_f_hse06_d4: 0.06353305
17/03/2025 14:16:54 Epoch 19 train_e_hse06_d4_rmse: 0.00442825
17/03/2025 14:16:54 Epoch 19 train_f_hse06_d4_rmse: 0.06353305
17/03/2025 14:16:54 Epoch 19 lr-Adam: 0.01000000
17/03/2025 14:16:54 Epoch 19 val_e_hse06_d4_rmse: 0.01438195
17/03/2025 14:16:54 Epoch 19 val_f_hse06_d4_rmse: 0.06951398
17/03/2025 14:19:15 Epoch 20 val_loss: 8.06974411
17/03/2025 14:19:15 Epoch 20 train_e_hse06_d4: 0.02269569
17/03/2025 14:19:15 Epoch 20 train_f_hse06_d4: 0.09054556
17/03/2025 14:19:15 Epoch 20 train_e_hse06_d4_rmse: 0.02269569
17/03/2025 14:19:15 Epoch 20 train_f_hse06_d4_rmse: 0.09054556
17/03/2025 14:19:15 Epoch 20 lr-Adam: 0.01000000
17/03/2025 14:19:15 Epoch 20 val_e_hse06_d4_rmse: 0.00564846
17/03/2025 14:19:15 Epoch 20 val_f_hse06_d4_rmse: 0.08680843
17/03/2025 14:21:36 Epoch 21 val_loss: 7.63284302
17/03/2025 14:21:36 Epoch 21 train_e_hse06_d4: 0.01673746
17/03/2025 14:21:36 Epoch 21 train_f_hse06_d4: 0.04935691
17/03/2025 14:21:36 Epoch 21 train_e_hse06_d4_rmse: 0.01673746
17/03/2025 14:21:36 Epoch 21 train_f_hse06_d4_rmse: 0.04935691
17/03/2025 14:21:36 Epoch 21 lr-Adam: 0.01000000
17/03/2025 14:21:36 Epoch 21 val_e_hse06_d4_rmse: 0.00647219
17/03/2025 14:21:36 Epoch 21 val_f_hse06_d4_rmse: 0.08492348
17/03/2025 14:23:57 Epoch 22 val_loss: 6.56865597
17/03/2025 14:23:57 Epoch 22 train_e_hse06_d4: 0.00882240
17/03/2025 14:23:57 Epoch 22 train_f_hse06_d4: 0.06821876
17/03/2025 14:23:57 Epoch 22 train_e_hse06_d4_rmse: 0.00882240
17/03/2025 14:23:57 Epoch 22 train_f_hse06_d4_rmse: 0.06821876
17/03/2025 14:23:57 Epoch 22 lr-Adam: 0.01000000
17/03/2025 14:23:57 Epoch 22 val_e_hse06_d4_rmse: 0.00979716
17/03/2025 14:23:57 Epoch 22 val_f_hse06_d4_rmse: 0.07621831
17/03/2025 14:26:16 Epoch 23 val_loss: 10.28930759
17/03/2025 14:26:16 Epoch 23 train_e_hse06_d4: 0.00242851
17/03/2025 14:26:16 Epoch 23 train_f_hse06_d4: 0.11727359
17/03/2025 14:26:16 Epoch 23 train_e_hse06_d4_rmse: 0.00242851
17/03/2025 14:26:16 Epoch 23 train_f_hse06_d4_rmse: 0.11727359
17/03/2025 14:26:16 Epoch 23 lr-Adam: 0.01000000
17/03/2025 14:26:16 Epoch 23 val_e_hse06_d4_rmse: 0.01784068
17/03/2025 14:26:16 Epoch 23 val_f_hse06_d4_rmse: 0.09329138
17/03/2025 14:28:37 Epoch 24 val_loss: 8.75409603
17/03/2025 14:28:37 Epoch 24 train_e_hse06_d4: 0.01979834
17/03/2025 14:28:37 Epoch 24 train_f_hse06_d4: 0.06230675
17/03/2025 14:28:37 Epoch 24 train_e_hse06_d4_rmse: 0.01979834
17/03/2025 14:28:37 Epoch 24 train_f_hse06_d4_rmse: 0.06230675
17/03/2025 14:28:37 Epoch 24 lr-Adam: 0.01000000
17/03/2025 14:28:37 Epoch 24 val_e_hse06_d4_rmse: 0.02499467
17/03/2025 14:28:37 Epoch 24 val_f_hse06_d4_rmse: 0.07727856
17/03/2025 14:30:58 Epoch 25 val_loss: 7.25879049
17/03/2025 14:30:58 Epoch 25 train_e_hse06_d4: 0.00822813
17/03/2025 14:30:58 Epoch 25 train_f_hse06_d4: 0.05728178
17/03/2025 14:30:58 Epoch 25 train_e_hse06_d4_rmse: 0.00822813
17/03/2025 14:30:58 Epoch 25 train_f_hse06_d4_rmse: 0.05728178
17/03/2025 14:30:58 Epoch 25 lr-Adam: 0.01000000
17/03/2025 14:30:58 Epoch 25 val_e_hse06_d4_rmse: 0.00874636
17/03/2025 14:30:58 Epoch 25 val_f_hse06_d4_rmse: 0.08190060
17/03/2025 14:33:19 Epoch 26 val_loss: 11.99002171
17/03/2025 14:33:19 Epoch 26 train_e_hse06_d4: 0.01530105
17/03/2025 14:33:19 Epoch 26 train_f_hse06_d4: 0.07844935
17/03/2025 14:33:19 Epoch 26 train_e_hse06_d4_rmse: 0.01530105
17/03/2025 14:33:19 Epoch 26 train_f_hse06_d4_rmse: 0.07844935
17/03/2025 14:33:19 Epoch 26 lr-Adam: 0.01000000
17/03/2025 14:33:19 Epoch 26 val_e_hse06_d4_rmse: 0.02288361
17/03/2025 14:33:19 Epoch 26 val_f_hse06_d4_rmse: 0.09916832
17/03/2025 14:35:38 Epoch 27 val_loss: 7.17140532
17/03/2025 14:35:38 Epoch 27 train_e_hse06_d4: 0.01901525
17/03/2025 14:35:38 Epoch 27 train_f_hse06_d4: 0.06566305
17/03/2025 14:35:38 Epoch 27 train_e_hse06_d4_rmse: 0.01901525
17/03/2025 14:35:38 Epoch 27 train_f_hse06_d4_rmse: 0.06566305
17/03/2025 14:35:38 Epoch 27 lr-Adam: 0.01000000
17/03/2025 14:35:38 Epoch 27 val_e_hse06_d4_rmse: 0.01919556
17/03/2025 14:35:38 Epoch 27 val_f_hse06_d4_rmse: 0.07392707
17/03/2025 14:37:58 Epoch 28 val_loss: 5.11969137
17/03/2025 14:37:58 Epoch 28 train_e_hse06_d4: 0.00399204
17/03/2025 14:37:58 Epoch 28 train_f_hse06_d4: 0.06082838
17/03/2025 14:37:58 Epoch 28 train_e_hse06_d4_rmse: 0.00399204
17/03/2025 14:37:58 Epoch 28 train_f_hse06_d4_rmse: 0.06082838
17/03/2025 14:37:58 Epoch 28 lr-Adam: 0.01000000
17/03/2025 14:37:58 Epoch 28 val_e_hse06_d4_rmse: 0.00353819
17/03/2025 14:37:58 Epoch 28 val_f_hse06_d4_rmse: 0.06864774
17/03/2025 14:40:19 Epoch 29 val_loss: 5.62449551
17/03/2025 14:40:19 Epoch 29 train_e_hse06_d4: 0.01207448
17/03/2025 14:40:19 Epoch 29 train_f_hse06_d4: 0.07563780
17/03/2025 14:40:19 Epoch 29 train_e_hse06_d4_rmse: 0.01207448
17/03/2025 14:40:19 Epoch 29 train_f_hse06_d4_rmse: 0.07563780
17/03/2025 14:40:19 Epoch 29 lr-Adam: 0.01000000
17/03/2025 14:40:19 Epoch 29 val_e_hse06_d4_rmse: 0.01019101
17/03/2025 14:40:19 Epoch 29 val_f_hse06_d4_rmse: 0.06993280
17/03/2025 14:42:38 Epoch 30 val_loss: 8.55236435
17/03/2025 14:42:38 Epoch 30 train_e_hse06_d4: 0.02098152
17/03/2025 14:42:38 Epoch 30 train_f_hse06_d4: 0.06589533
17/03/2025 14:42:38 Epoch 30 train_e_hse06_d4_rmse: 0.02098152
17/03/2025 14:42:38 Epoch 30 train_f_hse06_d4_rmse: 0.06589533
17/03/2025 14:42:38 Epoch 30 lr-Adam: 0.01000000
17/03/2025 14:42:38 Epoch 30 val_e_hse06_d4_rmse: 0.02678960
17/03/2025 14:42:38 Epoch 30 val_f_hse06_d4_rmse: 0.07507246
17/03/2025 14:44:57 Epoch 31 val_loss: 9.12349415
17/03/2025 14:44:57 Epoch 31 train_e_hse06_d4: 0.00428249
17/03/2025 14:44:57 Epoch 31 train_f_hse06_d4: 0.07205908
17/03/2025 14:44:57 Epoch 31 train_e_hse06_d4_rmse: 0.00428249
17/03/2025 14:44:57 Epoch 31 train_f_hse06_d4_rmse: 0.07205908
17/03/2025 14:44:57 Epoch 31 lr-Adam: 0.01000000
17/03/2025 14:44:57 Epoch 31 val_e_hse06_d4_rmse: 0.01035266
17/03/2025 14:44:57 Epoch 31 val_f_hse06_d4_rmse: 0.09201358
17/03/2025 14:47:18 Epoch 32 val_loss: 5.69874716
17/03/2025 14:47:18 Epoch 32 train_e_hse06_d4: 0.01435695
17/03/2025 14:47:18 Epoch 32 train_f_hse06_d4: 0.04261297
17/03/2025 14:47:18 Epoch 32 train_e_hse06_d4_rmse: 0.01435695
17/03/2025 14:47:18 Epoch 32 train_f_hse06_d4_rmse: 0.04261297
17/03/2025 14:47:18 Epoch 32 lr-Adam: 0.01000000
17/03/2025 14:47:18 Epoch 32 val_e_hse06_d4_rmse: 0.01559692
17/03/2025 14:47:18 Epoch 32 val_f_hse06_d4_rmse: 0.06637193
17/03/2025 14:49:40 Epoch 33 val_loss: 6.07940531
17/03/2025 14:49:40 Epoch 33 train_e_hse06_d4: 0.01559738
17/03/2025 14:49:40 Epoch 33 train_f_hse06_d4: 0.05287369
17/03/2025 14:49:40 Epoch 33 train_e_hse06_d4_rmse: 0.01559738
17/03/2025 14:49:40 Epoch 33 train_f_hse06_d4_rmse: 0.05287369
17/03/2025 14:49:40 Epoch 33 lr-Adam: 0.01000000
17/03/2025 14:49:40 Epoch 33 val_e_hse06_d4_rmse: 0.02448635
17/03/2025 14:49:40 Epoch 33 val_f_hse06_d4_rmse: 0.05880939
17/03/2025 14:52:00 Epoch 34 val_loss: 7.38856030
17/03/2025 14:52:00 Epoch 34 train_e_hse06_d4: 0.00234774
17/03/2025 14:52:00 Epoch 34 train_f_hse06_d4: 0.07902797
17/03/2025 14:52:00 Epoch 34 train_e_hse06_d4_rmse: 0.00234774
17/03/2025 14:52:00 Epoch 34 train_f_hse06_d4_rmse: 0.07902797
17/03/2025 14:52:00 Epoch 34 lr-Adam: 0.01000000
17/03/2025 14:52:00 Epoch 34 val_e_hse06_d4_rmse: 0.00173459
17/03/2025 14:52:00 Epoch 34 val_f_hse06_d4_rmse: 0.08414421
17/03/2025 14:54:20 Epoch 35 val_loss: 5.85569906
17/03/2025 14:54:20 Epoch 35 train_e_hse06_d4: 0.00687318
17/03/2025 14:54:20 Epoch 35 train_f_hse06_d4: 0.04922270
17/03/2025 14:54:20 Epoch 35 train_e_hse06_d4_rmse: 0.00687318
17/03/2025 14:54:20 Epoch 35 train_f_hse06_d4_rmse: 0.04922270
17/03/2025 14:54:20 Epoch 35 lr-Adam: 0.01000000
17/03/2025 14:54:20 Epoch 35 val_e_hse06_d4_rmse: 0.00319367
17/03/2025 14:54:20 Epoch 35 val_f_hse06_d4_rmse: 0.07444435
17/03/2025 14:56:42 Epoch 36 val_loss: 5.81014252
17/03/2025 14:56:42 Epoch 36 train_e_hse06_d4: 0.00240303
17/03/2025 14:56:42 Epoch 36 train_f_hse06_d4: 0.07973509
17/03/2025 14:56:42 Epoch 36 train_e_hse06_d4_rmse: 0.00240303
17/03/2025 14:56:42 Epoch 36 train_f_hse06_d4_rmse: 0.07973509
17/03/2025 14:56:42 Epoch 36 lr-Adam: 0.01000000
17/03/2025 14:56:42 Epoch 36 val_e_hse06_d4_rmse: 0.00142430
17/03/2025 14:56:42 Epoch 36 val_f_hse06_d4_rmse: 0.07347696
17/03/2025 14:59:02 Epoch 37 val_loss: 4.89286709
17/03/2025 14:59:02 Epoch 37 train_e_hse06_d4: 0.01547688
17/03/2025 14:59:02 Epoch 37 train_f_hse06_d4: 0.07244641
17/03/2025 14:59:02 Epoch 37 train_e_hse06_d4_rmse: 0.01547688
17/03/2025 14:59:02 Epoch 37 train_f_hse06_d4_rmse: 0.07244641
17/03/2025 14:59:02 Epoch 37 lr-Adam: 0.01000000
17/03/2025 14:59:02 Epoch 37 val_e_hse06_d4_rmse: 0.00711018
17/03/2025 14:59:02 Epoch 37 val_f_hse06_d4_rmse: 0.06591877
17/03/2025 15:01:23 Epoch 38 val_loss: 7.01631308
17/03/2025 15:01:23 Epoch 38 train_e_hse06_d4: 0.00703727
17/03/2025 15:01:23 Epoch 38 train_f_hse06_d4: 0.05285099
17/03/2025 15:01:23 Epoch 38 train_e_hse06_d4_rmse: 0.00703727
17/03/2025 15:01:23 Epoch 38 train_f_hse06_d4_rmse: 0.05285099
17/03/2025 15:01:23 Epoch 38 lr-Adam: 0.01000000
17/03/2025 15:01:23 Epoch 38 val_e_hse06_d4_rmse: 0.00679007
17/03/2025 15:01:23 Epoch 38 val_f_hse06_d4_rmse: 0.08040781
17/03/2025 15:03:44 Epoch 39 val_loss: 4.00476980
17/03/2025 15:03:44 Epoch 39 train_e_hse06_d4: 0.00602911
17/03/2025 15:03:44 Epoch 39 train_f_hse06_d4: 0.09973510
17/03/2025 15:03:44 Epoch 39 train_e_hse06_d4_rmse: 0.00602911
17/03/2025 15:03:44 Epoch 39 train_f_hse06_d4_rmse: 0.09973510
17/03/2025 15:03:44 Epoch 39 lr-Adam: 0.01000000
17/03/2025 15:03:44 Epoch 39 val_e_hse06_d4_rmse: 0.00276490
17/03/2025 15:03:44 Epoch 39 val_f_hse06_d4_rmse: 0.06003726
17/03/2025 15:06:04 Epoch 40 val_loss: 11.48897552
17/03/2025 15:06:04 Epoch 40 train_e_hse06_d4: 0.01371859
17/03/2025 15:06:04 Epoch 40 train_f_hse06_d4: 0.08346786
17/03/2025 15:06:04 Epoch 40 train_e_hse06_d4_rmse: 0.01371859
17/03/2025 15:06:04 Epoch 40 train_f_hse06_d4_rmse: 0.08346786
17/03/2025 15:06:04 Epoch 40 lr-Adam: 0.01000000
17/03/2025 15:06:04 Epoch 40 val_e_hse06_d4_rmse: 0.01115241
17/03/2025 15:06:04 Epoch 40 val_f_hse06_d4_rmse: 0.10342871
17/03/2025 15:08:23 Epoch 41 val_loss: 17.25395966
17/03/2025 15:08:23 Epoch 41 train_e_hse06_d4: 0.00441603
17/03/2025 15:08:23 Epoch 41 train_f_hse06_d4: 0.13534382
17/03/2025 15:08:23 Epoch 41 train_e_hse06_d4_rmse: 0.00441603
17/03/2025 15:08:23 Epoch 41 train_f_hse06_d4_rmse: 0.13534382
17/03/2025 15:08:23 Epoch 41 lr-Adam: 0.01000000
17/03/2025 15:08:23 Epoch 41 val_e_hse06_d4_rmse: 0.00286187
17/03/2025 15:08:23 Epoch 41 val_f_hse06_d4_rmse: 0.13070445
17/03/2025 15:10:42 Epoch 42 val_loss: 6.01249313
17/03/2025 15:10:42 Epoch 42 train_e_hse06_d4: 0.02905947
17/03/2025 15:10:42 Epoch 42 train_f_hse06_d4: 0.05713484
17/03/2025 15:10:42 Epoch 42 train_e_hse06_d4_rmse: 0.02905947
17/03/2025 15:10:42 Epoch 42 train_f_hse06_d4_rmse: 0.05713484
17/03/2025 15:10:42 Epoch 42 lr-Adam: 0.01000000
17/03/2025 15:10:42 Epoch 42 val_e_hse06_d4_rmse: 0.01716704
17/03/2025 15:10:42 Epoch 42 val_f_hse06_d4_rmse: 0.06755838
17/03/2025 15:13:03 Epoch 43 val_loss: 8.60039711
17/03/2025 15:13:03 Epoch 43 train_e_hse06_d4: 0.00393549
17/03/2025 15:13:03 Epoch 43 train_f_hse06_d4: 0.07712314
17/03/2025 15:13:03 Epoch 43 train_e_hse06_d4_rmse: 0.00393549
17/03/2025 15:13:03 Epoch 43 train_f_hse06_d4_rmse: 0.07712314
17/03/2025 15:13:03 Epoch 43 lr-Adam: 0.01000000
17/03/2025 15:13:03 Epoch 43 val_e_hse06_d4_rmse: 0.00420821
17/03/2025 15:13:03 Epoch 43 val_f_hse06_d4_rmse: 0.09089913
17/03/2025 15:15:24 Epoch 44 val_loss: 5.52886343
17/03/2025 15:15:24 Epoch 44 train_e_hse06_d4: 0.00495979
17/03/2025 15:15:24 Epoch 44 train_f_hse06_d4: 0.09281990
17/03/2025 15:15:24 Epoch 44 train_e_hse06_d4_rmse: 0.00495979
17/03/2025 15:15:24 Epoch 44 train_f_hse06_d4_rmse: 0.09281990
17/03/2025 15:15:24 Epoch 44 lr-Adam: 0.01000000
17/03/2025 15:15:24 Epoch 44 val_e_hse06_d4_rmse: 0.00367029
17/03/2025 15:15:24 Epoch 44 val_f_hse06_d4_rmse: 0.07145005
